ID,fold
TRAIN_5087,2
TRAIN_5088,2
TRAIN_5089,1
TRAIN_5090,3
TRAIN_5091,3
TRAIN_5092,0
TRAIN_5093,1
TRAIN_5094,4
TRAIN_5095,2
TRAIN_5096,4
TRAIN_5097,1
TRAIN_5098,2
TRAIN_5099,0
TRAIN_5100,2
TRAIN_5101,4
TRAIN_5102,1
TRAIN_5103,4
TRAIN_5104,1
TRAIN_5105,3
TRAIN_5106,0
TRAIN_5107,1
TRAIN_5108,0
TRAIN_5109,2
TRAIN_5110,0
TRAIN_5111,0
TRAIN_5112,2
TRAIN_5113,4
TRAIN_5114,0
TRAIN_5115,1
TRAIN_5116,4
TRAIN_5117,2
TRAIN_5118,1
TRAIN_5119,1
TRAIN_5120,3
TRAIN_5121,4
TRAIN_5122,2
TRAIN_5123,1
TRAIN_5124,3
TRAIN_5125,4
TRAIN_5126,4
TRAIN_5127,0
TRAIN_5128,2
TRAIN_5129,1
TRAIN_5130,1
TRAIN_5131,3
TRAIN_5132,4
TRAIN_5133,2
TRAIN_5134,1
TRAIN_5135,3
TRAIN_5136,2
TRAIN_5137,3
TRAIN_5138,0
TRAIN_5139,0
TRAIN_5140,2
TRAIN_5141,2
TRAIN_5142,2
TRAIN_5143,2
TRAIN_5144,3
TRAIN_5145,3
TRAIN_5146,0
TRAIN_5147,1
TRAIN_5148,1
TRAIN_5149,3
TRAIN_5150,2
TRAIN_5151,0
TRAIN_5152,0
TRAIN_5153,1
TRAIN_5154,4
TRAIN_5155,1
TRAIN_5156,4
TRAIN_5157,2
TRAIN_5158,2
TRAIN_5159,3
TRAIN_5160,1
TRAIN_5161,2
TRAIN_5162,4
TRAIN_5163,1
TRAIN_5164,4
TRAIN_5165,3
TRAIN_5166,3
TRAIN_5167,3
TRAIN_5168,3
TRAIN_5169,3
TRAIN_5170,2
TRAIN_5171,1
TRAIN_5172,4
TRAIN_5173,0
TRAIN_5174,0
TRAIN_5175,0
TRAIN_5176,4
TRAIN_5177,3
TRAIN_5178,4
TRAIN_5179,2
TRAIN_5180,0
TRAIN_5181,1
TRAIN_5182,3
TRAIN_5183,3
TRAIN_5184,4
TRAIN_5185,4
TRAIN_5186,3
TRAIN_5187,2
TRAIN_5188,2
TRAIN_5189,1
TRAIN_5190,0
TRAIN_5191,4
TRAIN_5192,0
TRAIN_5193,2
TRAIN_5194,1
TRAIN_5195,0
TRAIN_5196,1
TRAIN_5197,4
TRAIN_5198,4
TRAIN_5199,0
TRAIN_5200,3
TRAIN_5201,4
TRAIN_5202,2
TRAIN_5203,4
TRAIN_5204,3
TRAIN_5205,3
TRAIN_5206,2
TRAIN_5207,3
TRAIN_5208,0
TRAIN_5209,2
TRAIN_5210,2
TRAIN_5211,4
TRAIN_5212,4
TRAIN_5213,0
TRAIN_5214,3
TRAIN_5215,4
TRAIN_5216,1
TRAIN_5217,3
TRAIN_5218,2
TRAIN_5219,0
TRAIN_5220,1
TRAIN_5221,2
TRAIN_5222,4
TRAIN_5223,1
TRAIN_5224,2
TRAIN_5225,1
TRAIN_5226,2
TRAIN_5227,3
TRAIN_5228,1
TRAIN_5229,1
TRAIN_5230,3
TRAIN_5231,4
TRAIN_5232,3
TRAIN_5233,0
TRAIN_5234,4
TRAIN_5235,1
TRAIN_5236,1
TRAIN_5237,2
TRAIN_5238,1
TRAIN_5239,4
TRAIN_5240,2
TRAIN_5241,2
TRAIN_5242,0
TRAIN_5243,2
TRAIN_5244,3
TRAIN_5245,3
TRAIN_5246,0
TRAIN_5247,4
TRAIN_5248,2
TRAIN_5249,3
TRAIN_5250,1
TRAIN_5251,1
TRAIN_5252,3
TRAIN_5253,4
TRAIN_5254,1
TRAIN_5255,3
TRAIN_5256,2
TRAIN_5257,4
TRAIN_5258,4
TRAIN_5259,1
TRAIN_5260,0
TRAIN_5261,2
TRAIN_5262,4
TRAIN_5263,0
TRAIN_5264,4
TRAIN_5265,0
TRAIN_5266,2
TRAIN_5267,0
TRAIN_5268,2
TRAIN_5269,1
TRAIN_5270,0
TRAIN_5271,1
TRAIN_5272,2
TRAIN_5273,2
TRAIN_5274,4
TRAIN_5275,0
TRAIN_5276,3
TRAIN_5277,3
TRAIN_5278,4
TRAIN_5279,0
TRAIN_5280,2
TRAIN_5281,2
TRAIN_5282,0
TRAIN_5283,3
TRAIN_5284,0
TRAIN_5285,4
TRAIN_5286,3
TRAIN_5287,1
TRAIN_5288,3
TRAIN_5289,1
TRAIN_5290,1
TRAIN_5291,2
TRAIN_5292,4
TRAIN_5293,4
TRAIN_5294,0
TRAIN_5295,1
TRAIN_5296,1
TRAIN_5297,0
TRAIN_5298,2
TRAIN_5299,4
TRAIN_5300,0
TRAIN_5301,0
TRAIN_5302,4
TRAIN_5303,0
TRAIN_5304,3
TRAIN_5305,4
TRAIN_5306,2
TRAIN_5307,2
TRAIN_5308,1
TRAIN_5309,1
TRAIN_5310,3
TRAIN_5311,0
TRAIN_5312,2
TRAIN_5313,1
TRAIN_5314,2
TRAIN_5315,0
TRAIN_5316,2
TRAIN_5317,0
TRAIN_5318,4
TRAIN_5319,3
TRAIN_5320,4
TRAIN_5321,0
TRAIN_5322,3
TRAIN_5323,1
TRAIN_5324,3
TRAIN_5325,4
TRAIN_5326,2
TRAIN_5327,3
TRAIN_5328,4
TRAIN_5329,0
TRAIN_5330,4
TRAIN_5331,2
TRAIN_5332,2
TRAIN_5333,3
TRAIN_5334,0
TRAIN_5335,0
TRAIN_5336,2
TRAIN_5337,4
TRAIN_5338,2
TRAIN_5339,4
TRAIN_5340,1
TRAIN_5341,1
TRAIN_5342,0
TRAIN_5343,1
TRAIN_5344,3
TRAIN_5345,0
TRAIN_5346,3
TRAIN_5347,4
TRAIN_5348,4
TRAIN_5349,0
TRAIN_5350,0
TRAIN_5351,2
TRAIN_5352,3
TRAIN_5353,2
TRAIN_5354,1
TRAIN_5355,2
TRAIN_5356,3
TRAIN_5357,0
TRAIN_5358,4
TRAIN_5359,0
TRAIN_5360,0
TRAIN_5361,3
TRAIN_5362,1
TRAIN_5363,4
TRAIN_5364,4
TRAIN_5365,0
TRAIN_5366,4
TRAIN_5367,1
TRAIN_5368,4
TRAIN_5369,1
TRAIN_5370,4
TRAIN_5371,0
TRAIN_5372,4
TRAIN_5373,4
TRAIN_5374,0
TRAIN_5375,3
TRAIN_5376,1
TRAIN_5377,3
TRAIN_5378,0
TRAIN_5379,1
TRAIN_5380,4
TRAIN_5381,4
TRAIN_5382,4
TRAIN_5383,3
TRAIN_5384,3
TRAIN_5385,2
TRAIN_5386,1
TRAIN_5387,4
TRAIN_5388,3
TRAIN_5389,2
TRAIN_5390,1
TRAIN_5391,0
TRAIN_5392,2
TRAIN_5393,3
TRAIN_5394,4
TRAIN_5395,3
TRAIN_5396,4
TRAIN_5397,1
TRAIN_5398,3
TRAIN_5399,4
TRAIN_5400,4
TRAIN_5401,3
TRAIN_5402,0
TRAIN_5403,0
TRAIN_5404,0
TRAIN_5405,1
TRAIN_5406,3
TRAIN_5407,3
TRAIN_5408,4
TRAIN_5409,2
TRAIN_5410,2
TRAIN_5411,2
TRAIN_5412,4
TRAIN_5413,2
TRAIN_5414,2
TRAIN_5415,2
TRAIN_5416,0
TRAIN_5417,4
TRAIN_5418,1
TRAIN_5419,2
TRAIN_5420,1
TRAIN_5421,3
TRAIN_5422,3
TRAIN_5423,1
TRAIN_5424,2
TRAIN_5425,3
TRAIN_5426,3
TRAIN_5427,2
TRAIN_5428,2
TRAIN_5429,3
TRAIN_5430,1
TRAIN_5431,2
TRAIN_5432,3
TRAIN_5433,0
TRAIN_5434,4
TRAIN_5435,0
TRAIN_5436,0
TRAIN_5437,1
TRAIN_5438,3
TRAIN_5439,2
TRAIN_5440,0
TRAIN_5441,3
TRAIN_5442,3
TRAIN_5443,4
TRAIN_5444,3
TRAIN_5445,4
TRAIN_5446,1
TRAIN_5447,1
TRAIN_5448,3
TRAIN_5449,0
TRAIN_5450,4
TRAIN_5451,1
TRAIN_5452,0
TRAIN_5453,1
TRAIN_5454,2
TRAIN_5455,0
TRAIN_5456,3
TRAIN_5457,4
TRAIN_5458,3
TRAIN_5459,4
TRAIN_5460,2
TRAIN_5461,3
TRAIN_5462,0
TRAIN_5463,1
TRAIN_5464,1
TRAIN_5465,2
TRAIN_5466,1
TRAIN_5467,0
TRAIN_5468,4
TRAIN_5469,1
TRAIN_5470,3
TRAIN_5471,3
TRAIN_5472,3
TRAIN_5473,1
TRAIN_5474,1
TRAIN_5475,2
TRAIN_5476,2
TRAIN_5477,3
TRAIN_5478,4
TRAIN_5479,0
TRAIN_5480,2
TRAIN_5481,3
TRAIN_5482,0
TRAIN_5483,2
TRAIN_5484,3
TRAIN_5485,2
TRAIN_5486,0
TRAIN_5487,4
TRAIN_5488,3
TRAIN_5489,3
TRAIN_5490,2
TRAIN_5491,4
TRAIN_5492,1
TRAIN_5493,4
TRAIN_5494,4
TRAIN_5495,2
TRAIN_5496,0
TRAIN_5497,2
TRAIN_5498,1
TRAIN_5499,4
TRAIN_5500,4
TRAIN_5501,3
TRAIN_5502,0
TRAIN_5503,1
TRAIN_5504,1
TRAIN_5505,1
TRAIN_5506,0
TRAIN_5507,2
TRAIN_5508,2
TRAIN_5509,3
TRAIN_5510,2
TRAIN_5511,2
TRAIN_5512,2
TRAIN_5513,0
TRAIN_5514,1
TRAIN_5515,0
TRAIN_5516,4
TRAIN_5517,0
TRAIN_5518,4
TRAIN_5519,0
TRAIN_5520,3
TRAIN_5521,2
TRAIN_5522,3
TRAIN_5523,1
TRAIN_5524,1
TRAIN_5525,2
TRAIN_5526,1
TRAIN_5527,2
TRAIN_5528,0
TRAIN_5529,2
TRAIN_5530,0
TRAIN_5531,1
TRAIN_5532,2
TRAIN_5533,1
TRAIN_5534,0
TRAIN_5535,0
TRAIN_5536,1
TRAIN_5537,2
TRAIN_5538,3
TRAIN_5539,3
TRAIN_5540,1
TRAIN_5541,4
TRAIN_5542,1
TRAIN_5543,4
TRAIN_5544,1
TRAIN_5545,4
TRAIN_5546,3
TRAIN_5547,1
TRAIN_5548,2
TRAIN_5549,3
TRAIN_5550,4
TRAIN_5551,0
TRAIN_5552,3
TRAIN_5553,0
TRAIN_5554,3
TRAIN_5555,0
TRAIN_5556,0
TRAIN_5557,4
TRAIN_5558,0
TRAIN_5559,3
TRAIN_5560,0
TRAIN_5561,2
TRAIN_5562,0
TRAIN_5563,3
TRAIN_5564,2
TRAIN_5565,4
TRAIN_5566,2
TRAIN_5567,1
TRAIN_5568,1
TRAIN_5569,4
TRAIN_5570,2
TRAIN_5571,0
TRAIN_5572,3
TRAIN_5573,2
TRAIN_5574,4
TRAIN_5575,4
TRAIN_5576,3
TRAIN_5577,4
TRAIN_5578,1
TRAIN_5579,1
TRAIN_5580,0
TRAIN_5581,1
TRAIN_5582,3
TRAIN_5583,0
TRAIN_5584,2
TRAIN_5585,0
TRAIN_5586,4
TRAIN_5587,1
TRAIN_5588,3
TRAIN_5589,1
TRAIN_5590,1
TRAIN_5591,1
TRAIN_5592,3
TRAIN_5593,2
TRAIN_5594,1
TRAIN_5595,4
TRAIN_5596,3
TRAIN_5597,3
TRAIN_5598,0
TRAIN_5599,2
TRAIN_5600,2
TRAIN_5601,0
TRAIN_5602,0
TRAIN_5603,0
TRAIN_5604,1
TRAIN_5605,3
TRAIN_5606,4
TRAIN_5607,0
TRAIN_5608,4
TRAIN_5609,4
TRAIN_5610,4
TRAIN_5611,0
TRAIN_5612,0
TRAIN_5613,4
TRAIN_5614,4
TRAIN_5615,2
TRAIN_5616,1
TRAIN_5617,3
TRAIN_5618,2
TRAIN_5619,1
TRAIN_5620,3
TRAIN_5621,2
TRAIN_5622,4
TRAIN_5623,4
TRAIN_5624,4
TRAIN_5625,2
TRAIN_5626,2
TRAIN_5627,0
TRAIN_5628,1
TRAIN_5629,1
TRAIN_5630,3
TRAIN_5631,1
TRAIN_5632,4
TRAIN_5633,3
TRAIN_5634,1
TRAIN_5635,2
TRAIN_5636,2
TRAIN_5637,4
TRAIN_5638,3
TRAIN_5639,2
TRAIN_5640,1
TRAIN_5641,4
TRAIN_5642,4
TRAIN_5643,3
TRAIN_5644,4
TRAIN_5645,4
TRAIN_5646,4
TRAIN_5647,2
TRAIN_5648,4
TRAIN_5649,1
TRAIN_5650,3
TRAIN_5651,3
TRAIN_5652,2
TRAIN_5653,3
TRAIN_5654,0
TRAIN_5655,4
TRAIN_5656,1
TRAIN_5657,0
TRAIN_5658,2
TRAIN_5659,2
TRAIN_5660,0
TRAIN_5661,4
TRAIN_5662,3
TRAIN_5663,4
TRAIN_5664,4
TRAIN_5665,4
TRAIN_5666,4
TRAIN_5667,4
TRAIN_5668,0
TRAIN_5669,3
TRAIN_5670,2
TRAIN_5671,1
TRAIN_5672,0
TRAIN_5673,4
TRAIN_5674,3
TRAIN_5675,4
TRAIN_5676,0
TRAIN_5677,3
TRAIN_5678,2
TRAIN_5679,2
TRAIN_5680,0
TRAIN_5681,3
TRAIN_5682,3
TRAIN_5683,0
TRAIN_5684,1
TRAIN_5685,4
TRAIN_5686,0
TRAIN_5687,4
TRAIN_5688,0
TRAIN_5689,1
TRAIN_5690,1
TRAIN_5691,1
TRAIN_5692,4
TRAIN_5693,4
TRAIN_5694,2
TRAIN_5695,2
TRAIN_5696,0
TRAIN_5697,3
TRAIN_5698,3
TRAIN_5699,3
TRAIN_5700,2
TRAIN_5701,3
TRAIN_5702,0
TRAIN_5703,3
TRAIN_5704,1
TRAIN_5705,3
TRAIN_5706,3
TRAIN_5707,0
TRAIN_5708,3
TRAIN_5709,3
TRAIN_5710,2
TRAIN_5711,1
TRAIN_5712,4
TRAIN_5713,4
TRAIN_5714,1
TRAIN_5715,4
TRAIN_5716,4
TRAIN_5717,0
TRAIN_5718,1
TRAIN_5719,0
TRAIN_5720,0
TRAIN_5721,2
TRAIN_5722,2
TRAIN_5723,1
TRAIN_5724,1
TRAIN_5725,1
TRAIN_5726,1
TRAIN_5727,4
TRAIN_5728,4
TRAIN_5729,3
TRAIN_5730,0
TRAIN_5731,0
TRAIN_5732,2
TRAIN_5733,4
TRAIN_5734,3
TRAIN_5735,3
TRAIN_5736,3
TRAIN_5737,4
TRAIN_5738,4
TRAIN_5739,4
TRAIN_5740,3
TRAIN_5741,0
TRAIN_5742,3
TRAIN_5743,3
TRAIN_5744,1
TRAIN_5745,0
TRAIN_5746,2
TRAIN_5747,0
TRAIN_5748,2
TRAIN_5749,1
TRAIN_5750,1
TRAIN_5751,2
TRAIN_5752,4
TRAIN_5753,3
TRAIN_5754,4
TRAIN_5755,3
TRAIN_5756,0
TRAIN_5757,4
TRAIN_5758,1
TRAIN_5759,4
TRAIN_5760,2
TRAIN_5761,2
TRAIN_5762,4
TRAIN_5763,1
TRAIN_5764,0
TRAIN_5765,0
TRAIN_5766,0
TRAIN_5767,4
TRAIN_5768,1
TRAIN_5769,4
TRAIN_5770,1
TRAIN_5771,1
TRAIN_5772,4
TRAIN_5773,3
TRAIN_5774,3
TRAIN_5775,4
TRAIN_5776,0
TRAIN_5777,2
TRAIN_5778,2
TRAIN_5779,1
TRAIN_5780,1
TRAIN_5781,0
TRAIN_5782,1
TRAIN_5783,1
TRAIN_5784,4
TRAIN_5785,3
TRAIN_5786,3
TRAIN_5787,0
TRAIN_5788,1
TRAIN_5789,3
TRAIN_5790,4
TRAIN_5791,3
TRAIN_5792,1
TRAIN_5793,0
TRAIN_5794,4
TRAIN_5795,1
TRAIN_5796,3
TRAIN_5797,4
TRAIN_5798,4
TRAIN_5799,3
TRAIN_5800,0
TRAIN_5801,4
TRAIN_5802,4
TRAIN_5803,1
TRAIN_5804,1
TRAIN_5805,0
TRAIN_5806,2
TRAIN_5807,1
TRAIN_5808,4
TRAIN_5809,1
TRAIN_5810,0
TRAIN_5811,0
TRAIN_5812,4
TRAIN_5813,2
TRAIN_5814,3
TRAIN_5815,0
TRAIN_5816,3
TRAIN_5817,3
TRAIN_5818,0
TRAIN_5819,1
TRAIN_5820,2
TRAIN_5821,1
TRAIN_5822,1
TRAIN_5823,3
TRAIN_5824,1
TRAIN_5825,1
TRAIN_5826,2
TRAIN_5827,2
TRAIN_5828,0
TRAIN_5829,0
TRAIN_5830,4
TRAIN_5831,4
TRAIN_5832,2
TRAIN_5833,4
TRAIN_5834,3
TRAIN_5835,2
TRAIN_5836,3
TRAIN_5837,2
TRAIN_5838,4
TRAIN_5839,2
TRAIN_5840,1
TRAIN_5841,1
TRAIN_5842,2
TRAIN_5843,0
TRAIN_5844,3
TRAIN_5845,3
TRAIN_5846,3
TRAIN_5847,2
TRAIN_5848,3
TRAIN_5849,3
TRAIN_5850,3
TRAIN_5851,4
TRAIN_5852,0
TRAIN_5853,3
TRAIN_5854,2
TRAIN_5855,3
TRAIN_5856,4
TRAIN_5857,0
TRAIN_5858,3
TRAIN_5859,2
TRAIN_5860,1
TRAIN_5861,4
TRAIN_5862,1
TRAIN_5863,1
TRAIN_5864,2
TRAIN_5865,1
TRAIN_5866,1
TRAIN_5867,4
TRAIN_5868,2
TRAIN_5869,0
TRAIN_5870,2
TRAIN_5871,3
TRAIN_5872,3
TRAIN_5873,4
TRAIN_5874,0
TRAIN_5875,3
TRAIN_5876,0
TRAIN_5877,4
TRAIN_5878,0
TRAIN_5879,3
TRAIN_5880,4
TRAIN_5881,1
TRAIN_5882,0
TRAIN_5883,3
TRAIN_5884,1
TRAIN_5885,3
TRAIN_5886,1
TRAIN_5887,4
TRAIN_5888,3
TRAIN_5889,1
TRAIN_5890,1
TRAIN_5891,0
TRAIN_5892,2
TRAIN_5893,2
TRAIN_5894,1
TRAIN_5895,2
TRAIN_5896,1
TRAIN_5897,3
TRAIN_5898,1
TRAIN_5899,1
TRAIN_5900,2
TRAIN_5901,2
TRAIN_5902,1
TRAIN_5903,2
TRAIN_5904,2
TRAIN_5905,3
TRAIN_5906,2
TRAIN_5907,1
TRAIN_5908,4
TRAIN_5909,2
TRAIN_5910,2
TRAIN_5911,0
TRAIN_5912,0
TRAIN_5913,1
TRAIN_5914,1
TRAIN_5915,1
TRAIN_5916,3
TRAIN_5917,4
TRAIN_5918,3
TRAIN_5919,4
TRAIN_5920,4
TRAIN_5921,1
TRAIN_5922,2
TRAIN_5923,4
TRAIN_5924,3
TRAIN_5925,0
TRAIN_5926,1
TRAIN_5927,0
TRAIN_5928,3
TRAIN_5929,3
TRAIN_5930,2
TRAIN_5931,3
TRAIN_5932,2
TRAIN_5933,4
TRAIN_5934,2
TRAIN_5935,3
TRAIN_5936,4
TRAIN_5937,0
TRAIN_5938,2
TRAIN_5939,2
TRAIN_5940,3
TRAIN_5941,1
TRAIN_5942,0
TRAIN_5943,3
TRAIN_5944,1
TRAIN_5945,3
TRAIN_5946,4
TRAIN_5947,4
TRAIN_5948,2
TRAIN_5949,3
TRAIN_5950,1
TRAIN_5951,3
TRAIN_5952,1
TRAIN_5953,4
TRAIN_5954,0
TRAIN_5955,2
TRAIN_5956,2
TRAIN_5957,4
TRAIN_5958,1
TRAIN_5959,2
TRAIN_5960,4
TRAIN_5961,1
TRAIN_5962,1
TRAIN_5963,2
TRAIN_5964,2
TRAIN_5965,2
TRAIN_5966,4
TRAIN_5967,0
TRAIN_5968,4
TRAIN_5969,3
TRAIN_5970,4
TRAIN_5971,3
TRAIN_5972,2
TRAIN_5973,0
TRAIN_5974,3
TRAIN_5975,4
TRAIN_5976,4
TRAIN_5977,2
TRAIN_5978,4
TRAIN_5979,3
TRAIN_5980,2
TRAIN_5981,1
TRAIN_5982,3
TRAIN_5983,4
TRAIN_5984,3
TRAIN_5985,0
TRAIN_5986,2
TRAIN_5987,2
TRAIN_5988,1
TRAIN_5989,2
TRAIN_5990,4
TRAIN_5991,4
TRAIN_5992,3
TRAIN_5993,2
TRAIN_5994,4
TRAIN_5995,3
TRAIN_5996,1
TRAIN_5997,3
TRAIN_5998,2
TRAIN_5999,1
TRAIN_6000,2
TRAIN_6001,2
TRAIN_6002,0
TRAIN_6003,3
TRAIN_6004,2
TRAIN_6005,3
TRAIN_6006,2
TRAIN_6007,4
TRAIN_6008,3
TRAIN_6009,4
TRAIN_6010,1
TRAIN_6011,3
TRAIN_6012,4
TRAIN_6013,3
TRAIN_6014,1
TRAIN_6015,2
TRAIN_6016,2
TRAIN_6017,3
TRAIN_6018,0
TRAIN_6019,1
TRAIN_6020,1
TRAIN_6021,1
TRAIN_6022,1
TRAIN_6023,1
TRAIN_6024,3
TRAIN_6025,1
TRAIN_6026,0
TRAIN_6027,0
TRAIN_6028,0
TRAIN_6029,1
TRAIN_6030,2
TRAIN_6031,0
TRAIN_6032,0
TRAIN_6033,4
TRAIN_6034,0
TRAIN_6035,1
TRAIN_6036,2
TRAIN_6037,0
TRAIN_6038,1
TRAIN_6039,1
TRAIN_6040,0
TRAIN_6041,3
TRAIN_6042,2
TRAIN_6043,3
TRAIN_6044,0
TRAIN_6045,1
TRAIN_6046,0
TRAIN_6047,2
TRAIN_6048,0
TRAIN_6049,4
TRAIN_6050,0
TRAIN_6051,4
TRAIN_6052,3
TRAIN_6053,4
TRAIN_6054,4
TRAIN_6055,1
TRAIN_6056,4
TRAIN_6057,3
TRAIN_6058,1
TRAIN_6059,0
TRAIN_6060,0
TRAIN_6061,1
TRAIN_6062,4
TRAIN_6063,3
TRAIN_6064,4
TRAIN_6065,0
TRAIN_6066,3
TRAIN_6067,1
TRAIN_6068,3
TRAIN_6069,3
TRAIN_6070,4
TRAIN_6071,4
TRAIN_6072,3
TRAIN_6073,1
TRAIN_6074,1
TRAIN_6075,1
TRAIN_6076,2
TRAIN_6077,3
TRAIN_6078,1
TRAIN_6079,1
TRAIN_6080,3
TRAIN_6081,4
TRAIN_6082,3
TRAIN_6083,3
TRAIN_6084,4
TRAIN_6085,3
TRAIN_6086,4
TRAIN_6087,3
TRAIN_6088,2
TRAIN_6089,2
TRAIN_6090,3
TRAIN_6091,4
TRAIN_6092,2
TRAIN_6093,1
TRAIN_6094,4
TRAIN_6095,1
TRAIN_6096,4
TRAIN_6097,0
TRAIN_6098,4
TRAIN_6099,2
TRAIN_6100,0
TRAIN_6101,3
TRAIN_6102,0
TRAIN_6103,2
TRAIN_6104,4
TRAIN_6105,4
TRAIN_6106,2
TRAIN_6107,1
TRAIN_6108,4
TRAIN_6109,3
TRAIN_6110,1
TRAIN_6111,0
TRAIN_6112,1
TRAIN_6113,2
TRAIN_6114,1
TRAIN_6115,4
TRAIN_6116,0
TRAIN_6117,4
TRAIN_6118,4
TRAIN_6119,4
TRAIN_6120,1
TRAIN_6121,0
TRAIN_6122,4
TRAIN_6123,0
TRAIN_6124,2
TRAIN_6125,0
TRAIN_6126,0
TRAIN_6127,0
TRAIN_6128,2
TRAIN_6129,4
TRAIN_6130,1
TRAIN_6131,3
TRAIN_6132,0
TRAIN_6133,4
TRAIN_6134,4
TRAIN_6135,3
TRAIN_6136,1
TRAIN_6137,1
TRAIN_6138,0
TRAIN_6139,4
TRAIN_6140,0
TRAIN_6141,0
TRAIN_6142,4
TRAIN_6143,1
TRAIN_6144,2
TRAIN_6145,4
TRAIN_6146,0
TRAIN_6147,0
TRAIN_6148,0
TRAIN_6149,0
TRAIN_6150,3
TRAIN_6151,0
TRAIN_6152,3
TRAIN_6153,3
TRAIN_6154,2
TRAIN_6155,4
TRAIN_6156,4
TRAIN_6157,4
TRAIN_6158,1
TRAIN_6159,1
TRAIN_6160,1
TRAIN_6161,1
TRAIN_6162,4
TRAIN_6163,2
TRAIN_6164,0
TRAIN_6165,4
TRAIN_6166,3
TRAIN_6167,1
TRAIN_6168,2
TRAIN_6169,1
TRAIN_6170,3
TRAIN_6171,1
TRAIN_6172,4
TRAIN_6173,0
TRAIN_6174,0
TRAIN_6175,1
TRAIN_6176,2
TRAIN_6177,0
TRAIN_6178,0
TRAIN_6179,2
TRAIN_6180,2
TRAIN_6181,2
TRAIN_6182,3
TRAIN_6183,0
TRAIN_6184,1
TRAIN_6185,0
TRAIN_6186,4
TRAIN_6187,3
TRAIN_6188,3
TRAIN_6189,4
TRAIN_6190,4
TRAIN_6191,2
TRAIN_6192,4
TRAIN_6193,4
TRAIN_6194,0
TRAIN_6195,4
TRAIN_6196,3
TRAIN_6197,4
TRAIN_6198,4
TRAIN_6199,0
TRAIN_6200,1
