gene,n_rows_train,mutated_cell_rate_train,token_total_train,tokens_per_row_mean_train,tokens_per_row_median_train,tokens_per_row_p95_train,complex_token_fraction_train,n_rows_test,mutated_cell_rate_test,token_total_test,tokens_per_row_mean_test,tokens_per_row_median_test,tokens_per_row_p95_test,complex_token_fraction_test,mutated_cell_rate_diff,token_mean_ratio_test_over_train,complex_fraction_diff,token_total_ratio_test_over_train,abs_shift_score
AIMP2,6201,0.003709079180777294,26,0.0041928721174004195,0.0,0.0,0.0,2546,0.01178318931657502,135,0.05302435192458759,0.0,0.0,0.0,0.008074110135797726,12.646307934014139,0.0,5.1923076923076925,1.928395933595626
TSC2,6201,0.01967424608934043,143,0.023060796645702306,0.0,0.0,0.0,2546,0.046347211311861744,677,0.2659073055773763,0.0,0.0,0.06351550960118169,0.026672965222521314,11.53070770549168,0.06351550960118169,4.734265734265734,1.9252235424619593
TNIP1,6201,0.006289308176100629,42,0.006773101112723754,0.0,0.0,0.0,2546,0.04359780047132757,210,0.08248232521602514,0.0,0.0,0.0,0.037308492295226946,12.177926158680282,0.0,5.0,1.9227044808328742
TIMP1,6201,0.0012901144976616675,8,0.0012901144976616675,0.0,0.0,0.0,2546,0.015710919088766692,41,0.01610369206598586,0.0,0.0,0.0,0.014420804591105025,12.482374312647288,0.0,5.125,1.9226568499582675
E2F4,6201,0.002902757619738752,20,0.0032252862441541686,0.0,0.0,0.0,2546,0.0192458758837392,50,0.019638648860958365,0.0,0.0,0.64,0.016343118264000447,6.088963079340141,0.64,2.5,1.9217350164014522
SNX10,6201,0.002257700370907918,15,0.0024189646831156266,0.0,0.0,0.0,2546,0.01021209740769835,70,0.02749410840534171,0.0,0.0,0.08571428571428572,0.007954397036790432,11.366064414768264,0.08571428571428572,4.666666666666667,1.9154774823361196
SSR3,6201,0.0012901144976616675,9,0.001451378809869376,0.0,0.0,0.0,2546,0.01021209740769835,46,0.018067556952081697,0.0,0.0,0.0,0.008921982910036683,12.44854673998429,0.0,5.111111111111111,1.9146458534884176
ARHGEF9,6201,0.008708272859216255,58,0.009353330108047089,0.0,0.0,0.017241379310344827,2546,0.016496465043205028,278,0.10919088766692851,0.0,0.0,0.07553956834532374,0.007788192183988773,11.674011972803857,0.058298189034978916,4.793103448275862,1.9124927962343417
STX16,6201,0.00516045799064667,32,0.00516045799064667,0.0,0.0,0.0,2546,0.015318146111547526,157,0.06166535742340927,0.0,0.0,0.03184713375796178,0.010157688120900857,11.949590043205028,0.03184713375796178,4.90625,1.9099217720680093
LMO2,6201,0.003386550556361877,22,0.0035478148685695854,0.0,0.0,0.0,2546,0.029850746268656716,109,0.04281225451688924,0.0,0.0,0.0,0.026464195712294837,12.067217739055918,0.0,4.954545454545454,1.9034236462987029
NRCAM,6201,0.016932752781809387,123,0.01983551040154814,0.0,0.0,0.0,2546,0.03181461115475255,590,0.2317360565593087,0.0,0.0,0.03898305084745763,0.014881858372943164,11.68288850995344,0.03898305084745763,4.796747967479675,1.9009714521964625
FOSL1,6201,0.001451378809869376,9,0.001451378809869376,0.0,0.0,0.0,2546,0.009426551453260016,44,0.01728201099764336,0.0,0.0,0.022727272727272728,0.00797517264339064,11.907305577376276,0.022727272727272728,4.888888888888889,1.8953487397051425
LSP1,6201,0.0041928721174004195,28,0.004515400741815836,0.0,0.0,0.0,2546,0.02356637863315004,138,0.05420267085624509,0.0,0.0,0.0,0.01937350651574962,12.00395578498485,0.0,4.928571428571429,1.8914799282828585
TAX1BP3,6201,0.0003225286244154169,2,0.0003225286244154169,0.0,0.0,0.0,2546,0.0027494108405341712,10,0.003927729772191673,0.0,0.0,0.0,0.0024268822161187544,12.177926158680282,0.0,5.0,1.887822870753766
CAMKK2,6201,0.006611836800516046,43,0.006934365424931463,0.0,0.0,0.0,2546,0.05498821681068342,148,0.05813040062843677,0.0,1.0,0.2905405405405405,0.04837638001016738,8.382944518533405,0.2905405405405405,3.441860465116279,1.8846633683038307
BAG1,6201,0.0016126431220770843,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.009033778476040848,59,0.023173605655930872,0.0,0.0,0.0,0.007421135353963764,11.974960722702278,0.0,4.916666666666667,1.8772953566893487
MLH1,6201,0.009353330108047089,67,0.010804708917916465,0.0,0.0,0.0,2546,0.02749410840534171,279,0.10958366064414768,0.0,0.0,0.13978494623655913,0.018140778297294623,10.14221312916955,0.13978494623655913,4.164179104477612,1.875519423837759
HDGF,6201,0.003709079180777294,23,0.003709079180777294,0.0,0.0,0.0,2546,0.012175962293794187,101,0.0396700706991359,0.0,0.0,0.09900990099009901,0.008466883113016892,10.695396017623553,0.09900990099009901,4.391304347826087,1.8735248651371328
GRINA,6201,0.0043541364296081275,30,0.004837929366231253,0.0,0.0,0.0,2546,0.05263157894736842,134,0.05263157894736842,0.0,1.0,0.03731343283582089,0.04827744251776029,10.878947368421052,0.03731343283582089,4.466666666666667,1.8672113994506854
HELLS,6201,0.008547008547008548,57,0.009192065795839382,0.0,0.0,0.017543859649122806,2546,0.016889238020424194,247,0.09701492537313433,0.0,0.0,0.1214574898785425,0.008342229473415647,10.554202670856245,0.1039136302294197,4.333333333333333,1.8661579175335303
AK2,6201,0.004676665054023544,33,0.005321722302854378,0.0,0.0,0.0,2546,0.01767478397486253,159,0.0624509033778476,0.0,0.0,0.0,0.012998118920838986,11.735092480182818,0.0,4.818181818181818,1.8642123086570197
B3GALT6,6201,0.001451378809869376,9,0.001451378809869376,0.0,0.0,0.0,2546,0.016496465043205028,42,0.016496465043205028,0.0,0.0,0.023809523809523808,0.015045086233335652,11.366064414768264,0.023809523809523808,4.666666666666667,1.8606634096279029
SLC22A18,6201,0.004515400741815836,29,0.004676665054023544,0.0,0.0,0.0,2546,0.02356637863315004,129,0.05066771406127259,0.0,0.0,0.06201550387596899,0.0190509778913342,10.83415499634315,0.06201550387596899,4.448275862068965,1.858909142920718
FUS,6201,0.005644250927269795,39,0.006289308176100629,0.0,0.0,0.0,2546,0.02670856245090338,168,0.06598586017282011,0.0,0.0,0.08928571428571429,0.021064311523633583,10.491751767478398,0.08928571428571429,4.3076923076923075,1.8588323856700821
ZBTB10,6201,0.00612804386389292,41,0.006611836800516046,0.0,0.0,0.0,2546,0.04870384917517675,176,0.06912804399057344,0.0,0.0,0.06818181818181818,0.042575805311283826,10.455195141110876,0.06818181818181818,4.2926829268292686,1.8560537941462312
MYO1C,6201,0.008869537171423964,57,0.009192065795839382,0.0,0.0,0.0,2546,0.030243519245875882,269,0.105655930871956,0.0,0.0,0.0,0.021373982074451917,11.494253111175423,0.0,4.719298245614035,1.8534955889988523
IKBKG,6201,0.0008063215610385422,5,0.0008063215610385422,0.0,0.0,0.0,2546,0.00432050274941084,24,0.009426551453260016,0.0,0.0,0.0,0.003514181188372298,11.690809112333072,0.0,4.8,1.8512450401592728
CASP7,6201,0.0035478148685695854,22,0.0035478148685695854,0.0,0.0,0.0,2546,0.014532600157109192,97,0.03809897879025923,0.0,0.0,0.061855670103092786,0.010984785288539606,10.738716703563522,0.061855670103092786,4.409090909090909,1.842585773509321
ZNF185,6201,0.006611836800516046,43,0.006934365424931463,0.0,0.0,0.0,2546,0.016889238020424194,194,0.07619795758051846,0.0,0.0,0.041237113402061855,0.01027740121990815,10.988454301320813,0.041237113402061855,4.511627906976744,1.8423113791381338
IFT88,6201,0.008547008547008548,58,0.009353330108047089,0.0,0.0,0.0,2546,0.0192458758837392,243,0.09544383346425767,0.0,0.0,0.102880658436214,0.010698867336730651,10.204262263997618,0.102880658436214,4.189655172413793,1.836726610405231
ABLIM1,6201,0.010804708917916465,78,0.012578616352201259,0.0,0.0,0.0,2546,0.022388059701492536,334,0.1311861743912019,0.0,0.0,0.07784431137724551,0.011583350783576071,10.42930086410055,0.07784431137724551,4.282051282051282,1.8324607907914754
PEMT,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.008248232521602514,55,0.021602513747054203,0.0,0.0,0.01818181818181818,0.006313060775110013,11.16309897879026,0.01818181818181818,4.583333333333333,1.8297543926956623
MALL,6201,0.0035478148685695854,22,0.0035478148685695854,0.0,0.0,0.0,2546,0.031029065200314218,86,0.03377847604084839,0.0,0.0,0.13953488372093023,0.027481250331744634,9.520924087695494,0.13953488372093023,3.909090909090909,1.8272349979801887
NRTN,6201,0.0008063215610385422,5,0.0008063215610385422,0.0,0.0,0.0,2546,0.00864100549882168,22,0.00864100549882168,0.0,0.0,0.045454545454545456,0.007834683937783138,10.716575019638649,0.045454545454545456,4.4,1.8211465564533986
CD36,6201,0.006289308176100629,40,0.006450572488308337,0.0,0.0,0.0,2546,0.014532600157109192,156,0.061272584446190104,0.0,0.0,0.15384615384615385,0.008243291981008562,9.49878240377062,0.15384615384615385,3.9,1.8202015541609795
ZBTB17,6201,0.005644250927269795,48,0.0077406869859700045,0.0,0.0,0.0,2546,0.023959151610369208,210,0.08248232521602514,0.0,0.0,0.0380952380952381,0.018314900683099412,10.655685388845248,0.0380952380952381,4.375,1.8190570353988116
APOE,6201,0.002580228995323335,18,0.002902757619738752,0.0,0.0,0.0,2546,0.016889238020424194,80,0.031421838177533384,0.0,0.0,0.025,0.01430900902510086,10.82482325216025,0.025,4.444444444444445,1.8163628157682528
CMPK1,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.010997643362136685,48,0.018853102906520033,0.0,0.0,0.125,0.009062471615644184,9.742340926944227,0.125,4.0,1.815108319788474
SLC35B2,6201,0.006611836800516046,44,0.007095629737139171,0.0,0.0,0.0,2546,0.018067556952081697,194,0.07619795758051846,0.0,0.0,0.030927835051546393,0.011455720151565651,10.738716703563522,0.030927835051546393,4.409090909090909,1.8121288733208005
PKM,6201,0.005644250927269795,40,0.006450572488308337,0.0,0.0,0.0,2546,0.01767478397486253,180,0.07069913589945012,0.0,0.0,0.011111111111111112,0.012030533047592735,10.960133542812255,0.011111111111111112,4.5,1.8115733778458851
GSG1,6201,0.0041928721174004195,26,0.0041928721174004195,0.0,0.0,0.0,2546,0.013747054202670856,114,0.04477611940298507,0.0,0.0,0.03508771929824561,0.009554182085270436,10.67910447761194,0.03508771929824561,4.384615384615385,1.809296023846913
ACADVL,6201,0.004999193678438961,32,0.00516045799064667,0.0,0.0,0.0,2546,0.018067556952081697,134,0.05263157894736842,0.0,0.0,0.06716417910447761,0.013068363273642736,10.199013157894736,0.06716417910447761,4.1875,1.8029110253349745
IFITM3,6201,0.004031607805192711,25,0.004031607805192711,0.0,0.0,0.04,2546,0.041633935585231735,106,0.041633935585231735,0.0,0.0,0.009433962264150943,0.037602327780039024,10.32688138256088,-0.03056603773584906,4.24,1.8021999690230042
ANKRD2,6201,0.004031607805192711,28,0.004515400741815836,0.0,0.0,0.0,2546,0.01767478397486253,112,0.04399057344854674,0.0,0.0,0.10714285714285714,0.01364317616966982,9.742340926944225,0.10714285714285714,4.0,1.801831881485357
TPM4,6201,0.002580228995323335,16,0.002580228995323335,0.0,0.0,0.0,2546,0.009819324430479183,61,0.023959151610369208,0.0,0.0,0.14754098360655737,0.007239095435155848,9.285668695993715,0.14754098360655737,3.8125,1.7923844360987427
PFN1,6201,0.0008063215610385422,5,0.0008063215610385422,0.0,0.0,0.2,2546,0.006677140612725845,18,0.007069913589945012,0.0,0.0,0.0,0.005870819051687302,8.768106834249803,-0.2,3.6,1.7918463124075958
DTYMK,6201,0.0019351717464925011,13,0.0020964360587002098,0.0,0.0,0.0,2546,0.009426551453260016,57,0.022388059701492536,0.0,0.0,0.017543859649122806,0.0074913797067675154,10.67910447761194,0.017543859649122806,4.384615384615385,1.7896893618192873
KDM6B,6201,0.01435252378648605,99,0.015965166908563134,0.0,0.0,0.010101010101010102,2546,0.13982717989002358,358,0.1406127258444619,0.0,1.0,0.0782122905027933,0.12547465610353753,8.807469827894025,0.0681112804017832,3.6161616161616164,1.7835830786103017
PDLIM5,6201,0.008708272859216255,56,0.009030801483631673,0.0,0.0,0.0,2546,0.02788688138256088,231,0.09073055773762766,0.0,0.0,0.05194805194805195,0.019178608523344624,10.046789080911234,0.05194805194805195,4.125,1.7801192847353884
IKZF1,6201,0.014836316723109175,104,0.016771488469601678,0.0,0.0,0.009615384615384616,2546,0.03613511390416339,437,0.17164179104477612,0.0,0.0,0.041189931350114416,0.021298797181054218,10.234141791044776,0.0315745467347298,4.201923076923077,1.7786836789855711
TGFA,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.007462686567164179,53,0.020816967792615867,0.0,0.0,0.0,0.005527514820671678,10.75716810683425,0.0,4.416666666666667,1.7768434404905022
GMPR2,6201,0.00306402193194646,20,0.0032252862441541686,0.0,0.0,0.0,2546,0.009819324430479183,80,0.031421838177533384,0.0,0.0,0.0875,0.006755302498532722,9.742340926944227,0.0875,4.0,1.7753011506713625
COL8A2,6201,0.00725689404934688,52,0.008385744234800839,0.0,0.0,0.0,2546,0.04477611940298507,212,0.08326787117046347,0.0,0.0,0.03773584905660377,0.03751922535363819,9.929693637077769,0.03773584905660377,4.076923076923077,1.7735911661013313
RFC2,6201,0.002580228995323335,18,0.002902757619738752,0.0,0.0,0.0,2546,0.007462686567164179,67,0.02631578947368421,0.0,0.0,0.14925373134328357,0.0048824575718408435,9.06578947368421,0.14925373134328357,3.7222222222222223,1.7701315018953838
VEZF1,6201,0.00612804386389292,39,0.006289308176100629,0.0,0.0,0.0,2546,0.02199528672427337,101,0.0396700706991359,0.0,0.0,0.45544554455445546,0.01586724286038045,6.307541241162607,0.45544554455445546,2.58974358974359,1.7670724685182615
ACLY,6201,0.01128850185453959,83,0.0133849379132398,0.0,0.0,0.0,2546,0.04595443833464258,340,0.1335428122545169,0.0,0.0,0.029411764705882353,0.034665936480102987,9.977096130003124,0.029411764705882353,4.096385542168675,1.7667414526949985
SIGMAR1,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.009033778476040848,52,0.0204241948153967,0.0,0.0,0.0,0.0070986067295483474,10.554202670856245,0.0,4.333333333333333,1.7610006645602434
CXCL12,6201,0.0012901144976616675,8,0.0012901144976616675,0.0,0.0,0.0,2546,0.012175962293794187,31,0.012175962293794187,0.0,0.0,0.0967741935483871,0.01088584779613252,9.43789277297722,0.0967741935483871,3.875,1.759955581197447
ARHGEF7,6201,0.012094823415578132,80,0.012901144976616674,0.0,0.0,0.0,2546,0.024351924587588374,344,0.13511390416339356,0.0,0.0,0.0,0.012257101172010242,10.473016496465043,0.0,4.3,1.7591078072790824
ALDH3B1,6201,0.003709079180777294,25,0.004031607805192711,0.0,0.0,0.0,2546,0.015710919088766692,107,0.0420267085624509,0.0,0.0,0.0,0.0120018399079894,10.424304791830322,0.0,4.28,1.7545977445465046
BRF2,6201,0.001128850185453959,7,0.001128850185453959,0.0,0.0,0.0,2546,0.01178318931657502,30,0.01178318931657502,0.0,0.0,0.0,0.01065433913112106,10.438222421725955,0.0,4.285714285714286,1.7544677497334198
RBPJ,6201,0.007095629737139171,48,0.0077406869859700045,0.0,0.0,0.0,2546,0.016496465043205028,186,0.07305577376276512,0.0,0.0,0.0913978494623656,0.009400835306065856,9.43789277297722,0.0913978494623656,3.875,1.7530942246213588
DLG4,6201,0.008708272859216255,63,0.010159651669085631,0.0,0.0,0.0,2546,0.021209740769835034,269,0.105655930871956,0.0,0.0,0.0,0.012501467910618779,10.399562338682527,0.0,4.26984126984127,1.7529292506705187
KCNIP2,6201,0.002580228995323335,20,0.0032252862441541686,0.0,0.0,0.0,2546,0.009819324430479183,79,0.031029065200314218,0.0,0.0,0.0759493670886076,0.007239095435155848,9.620561665357423,0.0759493670886076,3.95,1.7528331838892308
CLDN5,6201,0.0017739074342847927,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.010997643362136685,40,0.015710919088766692,0.0,0.0,0.225,0.009223735927851893,8.118617439120188,0.225,3.3333333333333335,1.7513947513745236
ODF2,6201,0.013546202225447508,97,0.01564263828414772,0.0,0.0,0.0,2546,0.02199528672427337,401,0.1575019638648861,0.0,0.0,0.029925187032418952,0.008449084498825862,10.068759566249058,0.029925187032418952,4.134020618556701,1.749353777777329
FETUB,6201,0.008385744234800839,57,0.009192065795839382,0.0,0.0,0.0,2546,0.025530243519245877,240,0.09426551453260015,0.0,0.0,0.004166666666666667,0.017144499284445038,10.255095712572869,0.004166666666666667,4.2105263157894735,1.7489849637184005
LGALS3,6201,0.0012901144976616675,8,0.0012901144976616675,0.0,0.0,0.0,2546,0.006677140612725845,32,0.012568735271013355,0.0,0.0,0.0625,0.005387026115064177,9.742340926944227,0.0625,4.0,1.748932874287894
RPS6KA5,6201,0.008708272859216255,64,0.01032091598129334,0.0,0.0,0.0,2546,0.014925373134328358,246,0.09662215239591516,0.0,0.0,0.0975609756097561,0.006217100275112103,9.361780734485468,0.0975609756097561,3.84375,1.7487550029537235
MPP2,6201,0.00822447992259313,57,0.009192065795839382,0.0,0.0,0.0,2546,0.02199528672427337,235,0.09230164964650432,0.0,0.0,0.02553191489361702,0.01377080680168024,10.041447885227601,0.02553191489361702,4.12280701754386,1.7478117224092589
DCP1A,6201,0.00516045799064667,32,0.00516045799064667,0.0,0.0,0.0,2546,0.015318146111547526,129,0.05066771406127259,0.0,0.0,0.046511627906976744,0.010157688120900857,9.818452965435979,0.046511627906976744,4.03125,1.7447754194988905
INSM1,6201,0.002902757619738752,18,0.002902757619738752,0.0,0.0,0.0,2546,0.02945797329143755,75,0.02945797329143755,0.0,0.0,0.0,0.026555215671698797,10.148271798900236,0.0,4.166666666666667,1.7446925253904912
POR,6201,0.005644250927269795,38,0.00612804386389292,0.0,0.0,0.0,2546,0.02749410840534171,152,0.05970149253731343,0.0,0.0,0.039473684210526314,0.021849857478071916,9.742340926944227,0.039473684210526314,4.0,1.742369389861428
FKBP1A,6201,0.0006450572488308337,4,0.0006450572488308337,0.0,0.0,0.0,2546,0.006284367635506678,17,0.006677140612725845,0.0,0.0,0.0,0.005639310386675844,10.35123723487824,0.0,4.25,1.7418188752915178
HMMR,6201,0.008708272859216255,63,0.010159651669085631,0.0,0.0,0.0,2546,0.029065200314218383,259,0.10172820109976434,0.0,0.0,0.015444015444015444,0.02035692745500213,10.012961508248233,0.015444015444015444,4.111111111111111,1.7417266603962065
LSR,6201,0.007418158361554588,46,0.007418158361554588,0.0,0.0,0.0,2546,0.0192458758837392,145,0.05695208169677926,0.0,0.0,0.2620689655172414,0.011827717522184611,7.677388230472352,0.2620689655172414,3.152173913043478,1.7414700907668519
CYFIP1,6201,0.015158845347524593,108,0.01741654571843251,0.0,0.0,0.0,2546,0.04006284367635507,438,0.1720345640219953,0.0,0.0,0.0228310502283105,0.024903998328830477,9.877651217596231,0.0228310502283105,4.055555555555555,1.7412982053837516
ATF3,6201,0.0019351717464925011,13,0.0020964360587002098,0.0,0.0,0.0,2546,0.00864100549882168,49,0.0192458758837392,0.0,0.0,0.10204081632653061,0.0067058337523291794,9.180282796543597,0.10204081632653061,3.769230769230769,1.736052259876623
TUFM,6201,0.0008063215610385422,5,0.0008063215610385422,0.0,0.0,0.0,2546,0.006284367635506678,21,0.008248232521602514,0.0,0.0,0.0,0.005478046074468135,10.229457973291439,0.0,4.2,1.7308713671420162
TMEM9B,6201,0.0008063215610385422,5,0.0008063215610385422,0.0,0.0,0.0,2546,0.0054988216810683424,21,0.008248232521602514,0.0,0.0,0.0,0.0046925001200298,10.229457973291439,0.0,4.2,1.7300858211875778
MPI,6201,0.0038703434929850023,25,0.004031607805192711,0.0,0.0,0.0,2546,0.012175962293794187,99,0.038884524744697564,0.0,0.0,0.04040404040404041,0.008305618800809185,9.644917517674784,0.04040404040404041,3.96,1.7206450285032853
GNAI2,6201,0.005482986615062087,37,0.0059667795516852125,0.0,0.0,0.0,2546,0.012175962293794187,122,0.047918303220738416,0.0,0.0,0.20491803278688525,0.0066929756787321,8.03084860194051,0.20491803278688525,3.2972972972972974,1.7191101667707744
IGFBP2,6201,0.00306402193194646,21,0.003386550556361877,0.0,0.0,0.0,2546,0.01610369206598586,73,0.028672427336999214,0.0,0.0,0.1506849315068493,0.013039670134039397,8.466558186511053,0.1506849315068493,3.4761904761904763,1.7183428183429694
